MetWatch weather data export,,,,,,,
Station ID,Start Date,Stop Date,Radiation Mean,Relative Humidity Mean,Rain Total,Temperature Dry Bulb Mean,Wind Speed Mean
KER,04/01/2008 09:00:00,04/01/2008 10:00:00,416.20001,72,0,23.04,1.95
KER,04/01/2008 10:00:00,04/01/2008 11:00:00,460.60001,67.89,0,26.94,1.83
KER,04/01/2008 11:00:00,04/01/2008 12:00:00,638.09998,62.94,0,27.67,1.67
KER,04/01/2008 12:00:00,04/01/2008 13:00:00,589.59998,59.46,0,29.76,1.79
KER,04/01/2008 13:00:00,04/01/2008 14:00:00,614,59.54,0,30.08,2.11
KER,04/01/2008 14:00:00,04/01/2008 15:00:00,520.40002,61.79,0,29.67,1.67
KER,04/01/2008 15:00:00,04/01/2008 16:00:00,392.5,64.66,0,27.12,1.71
KER,04/01/2008 16:00:00,04/01/2008 17:00:00,333.20001,65.94,0,24.47,1.67
KER,04/01/2008 17:00:00,04/01/2008 18:00:00,204.7,68.54,0,22.03,1.36
KER,04/01/2008 18:00:00,04/01/2008 19:00:00,62.38,74.2,0,19.63,0.98
KER,04/01/2008 19:00:00,04/01/2008 20:00:00,10.44,77.9,0,17.32,1.05
KER,04/01/2008 20:00:00,04/01/2008 21:00:00,-0.36,80.5,0,17.1,1.12
KER,04/01/2008 21:00:00,04/01/2008 22:00:00,0.04,83.1,0,17.35,0.9
KER,04/01/2008 22:00:00,04/01/2008 23:00:00,-0.43,82.8,0,17.29,0.87
KER,04/01/2008 23:00:00,05/01/2008 00:00:00,0.16,82.1,0,17.3,0.92
KER,05/01/2008 00:00:00,05/01/2008 01:00:00,-0.25,81.2,0,17.52,1.3
KER,05/01/2008 01:00:00,05/01/2008 02:00:00,0.27,82.5,0,17.3,1.11
KER,05/01/2008 02:00:00,05/01/2008 03:00:00,-0.09,83.1,0,17,1.14
KER,05/01/2008 03:00:00,05/01/2008 04:00:00,0.02,85.1,0,17.04,0.86
KER,05/01/2008 04:00:00,05/01/2008 05:00:00,0,86.4,0,16.62,0.6
KER,05/01/2008 05:00:00,05/01/2008 06:00:00,11.15,87.8,0,16.03,0.5
KER,05/01/2008 06:00:00,05/01/2008 07:00:00,105.2,87.1,0,16.73,0.61
KER,05/01/2008 07:00:00,05/01/2008 08:00:00,280.60001,74.6,0,21.32,1.68
KER,05/01/2008 08:00:00,05/01/2008 09:00:00,274.39999,73.1,0,23.48,1.63
KER,05/01/2008 09:00:00,05/01/2008 10:00:00,301.10001,71.9,0,24.49,1.84
KER,05/01/2008 10:00:00,05/01/2008 11:00:00,246.39999,72,0,23.26,1.62
KER,05/01/2008 11:00:00,05/01/2008 12:00:00,257.60001,73.6,0,23.66,1.66
KER,05/01/2008 12:00:00,05/01/2008 13:00:00,290.60001,72.2,0,23.73,1.87
KER,05/01/2008 13:00:00,05/01/2008 14:00:00,328.29999,70.9,0,24.47,2.01
KER,05/01/2008 14:00:00,05/01/2008 15:00:00,212,73.5,0,22.78,1.7
KER,05/01/2008 15:00:00,05/01/2008 16:00:00,202.8,74,0,21.87,2.21
KER,05/01/2008 16:00:00,05/01/2008 17:00:00,196.2,74,0,22.21,1.89
KER,05/01/2008 17:00:00,05/01/2008 18:00:00,111.7,76.1,0,21.1,1.81
KER,05/01/2008 18:00:00,05/01/2008 19:00:00,46.71,79.7,0,19.68,1.69
KER,05/01/2008 19:00:00,05/01/2008 20:00:00,8.08,82.3,0,19.01,1.5
KER,05/01/2008 20:00:00,05/01/2008 21:00:00,0.32,85.1,0,18.66,1.41
KER,05/01/2008 21:00:00,05/01/2008 22:00:00,-0.15,86.5,0,18.42,1.02
KER,05/01/2008 22:00:00,05/01/2008 23:00:00,0.06,87.3,0,18.17,0.9
KER,05/01/2008 23:00:00,06/01/2008 00:00:00,0.04,88.2,0,17.83,0.7
KER,06/01/2008 00:00:00,06/01/2008 01:00:00,0.25,89.2,0,17.75,0.71
KER,06/01/2008 01:00:00,06/01/2008 02:00:00,-0.07,88.5,0,17.93,0.93
KER,06/01/2008 02:00:00,06/01/2008 03:00:00,0.05,88,0,17.8,0.89
KER,06/01/2008 03:00:00,06/01/2008 04:00:00,0.11,87.6,0,17.54,1.03
KER,06/01/2008 04:00:00,06/01/2008 05:00:00,0.12,88.1,0,17.62,1.08
KER,06/01/2008 05:00:00,06/01/2008 06:00:00,7.17,87.8,0,17.83,1.13
KER,06/01/2008 06:00:00,06/01/2008 07:00:00,74.4,86.8,0,18.41,1.27
KER,06/01/2008 07:00:00,06/01/2008 08:00:00,165,84,0,21.02,1.91
KER,06/01/2008 08:00:00,06/01/2008 09:00:00,262.70001,82,0,22.35,2.59
KER,06/01/2008 09:00:00,06/01/2008 10:00:00,337.20001,79.9,0,24.02,2.61
KER,06/01/2008 10:00:00,06/01/2008 11:00:00,289.29999,80.6,0,23.38,3.64
KER,06/01/2008 11:00:00,06/01/2008 12:00:00,245.8,82.5,0,23.43,3.43
KER,06/01/2008 12:00:00,06/01/2008 13:00:00,198.3,82.3,0,22.51,2.93
KER,06/01/2008 13:00:00,06/01/2008 14:00:00,253.7,81.6,0,22.48,3.19
KER,06/01/2008 14:00:00,06/01/2008 15:00:00,410.5,78.1,0,23.83,2.7
KER,06/01/2008 15:00:00,06/01/2008 16:00:00,279.60001,78,0,23.98,2.79
KER,06/01/2008 16:00:00,06/01/2008 17:00:00,343.5,77.8,0,24.53,2.54
KER,06/01/2008 17:00:00,06/01/2008 18:00:00,157.8,80.4,0,21.97,2.48
KER,06/01/2008 18:00:00,06/01/2008 19:00:00,64.44,83.5,0,20.42,1.99
KER,06/01/2008 19:00:00,06/01/2008 20:00:00,5.57,86.8,0,19.35,1.18
KER,06/01/2008 20:00:00,06/01/2008 21:00:00,0.33,88.2,0,18.79,0.88
KER,06/01/2008 21:00:00,06/01/2008 22:00:00,0.19,89.7,0,18.23,0.71
KER,06/01/2008 22:00:00,06/01/2008 23:00:00,0.19,91.1,0,18.27,1.11
KER,06/01/2008 23:00:00,07/01/2008 00:00:00,-0.2,91.5,0,18.65,1.33
KER,07/01/2008 00:00:00,07/01/2008 01:00:00,0.07,91.6,0,18.74,1.27
KER,07/01/2008 01:00:00,07/01/2008 02:00:00,-0.01,92.1,0,19.03,1.9
KER,07/01/2008 02:00:00,07/01/2008 03:00:00,-0.44,92.2,0,19.09,2.08
KER,07/01/2008 03:00:00,07/01/2008 04:00:00,-0.34,92.3,0,19.07,1.89
KER,07/01/2008 04:00:00,07/01/2008 05:00:00,-0.24,92.1,0,18.97,1.88
KER,07/01/2008 05:00:00,07/01/2008 06:00:00,4.44,92.3,0,18.98,1.92
KER,07/01/2008 06:00:00,07/01/2008 07:00:00,28.1,91.9,0,19.32,2.1
KER,07/01/2008 07:00:00,07/01/2008 08:00:00,82.3,90.8,0,19.82,2.32
KER,07/01/2008 08:00:00,07/01/2008 09:00:00,303.29999,85.6,0,21.15,3.52
KER,07/01/2008 09:00:00,07/01/2008 10:00:00,345.20001,82.6,0,23.73,3.38
KER,07/01/2008 10:00:00,07/01/2008 11:00:00,426.20001,79.2,0,25.34,3.09
KER,07/01/2008 11:00:00,07/01/2008 12:00:00,814,74.2,0,27.83,3.52
KER,07/01/2008 12:00:00,07/01/2008 13:00:00,611.29999,76.1,0,28.41,3.35
KER,07/01/2008 13:00:00,07/01/2008 14:00:00,745,74.6,0,30.18,3.1
KER,07/01/2008 14:00:00,07/01/2008 15:00:00,591.79999,76.5,0,28.64,3.61
KER,07/01/2008 15:00:00,07/01/2008 16:00:00,388.39999,77.4,0,25.97,3.15
KER,07/01/2008 16:00:00,07/01/2008 17:00:00,320,78.9,0,25.22,2.89
KER,07/01/2008 17:00:00,07/01/2008 18:00:00,191,80.8,0,22.26,2.67
KER,07/01/2008 18:00:00,07/01/2008 19:00:00,67.93,84.1,0,20.18,1.9
KER,07/01/2008 19:00:00,07/01/2008 20:00:00,7.69,88.4,0,18.83,1.68
KER,07/01/2008 20:00:00,07/01/2008 21:00:00,0.36,90.4,0,18.26,0.98
KER,07/01/2008 21:00:00,07/01/2008 22:00:00,0.32,91.3,0,18.08,0.77
KER,07/01/2008 22:00:00,07/01/2008 23:00:00,-0.08,91.8,0,17.51,0.62
KER,07/01/2008 23:00:00,08/01/2008 00:00:00,-0.09,92.6,0,17.49,0.61
KER,08/01/2008 00:00:00,08/01/2008 01:00:00,-0.17,93.4,0,17.52,1.01
KER,08/01/2008 01:00:00,08/01/2008 02:00:00,0.22,92.5,0,18.69,1.22
KER,08/01/2008 02:00:00,08/01/2008 03:00:00,-0.18,91.8,0,18.18,1.2
KER,08/01/2008 03:00:00,08/01/2008 04:00:00,0.03,92.3,0,18.15,1.23
KER,08/01/2008 04:00:00,08/01/2008 05:00:00,-0.05,91.8,0,18.35,1.22
KER,08/01/2008 05:00:00,08/01/2008 06:00:00,9.49,91.7,0,18.16,0.34
KER,08/01/2008 06:00:00,08/01/2008 07:00:00,53.13,91.6,0,18.37,1.2
KER,08/01/2008 07:00:00,08/01/2008 08:00:00,94.7,90.2,0,19.42,2.21
KER,08/01/2008 08:00:00,08/01/2008 09:00:00,229.39999,86.9,0,20.8,2.24
KER,08/01/2008 09:00:00,08/01/2008 10:00:00,294.39999,80,0,23.47,2.85
KER,08/01/2008 10:00:00,08/01/2008 11:00:00,323.79999,78.4,0,24.4,2.91
KER,08/01/2008 11:00:00,08/01/2008 12:00:00,281.89999,78.2,0,24.29,2.39
KER,08/01/2008 12:00:00,08/01/2008 13:00:00,297,76.5,0,24.41,3.1
KER,08/01/2008 13:00:00,08/01/2008 14:00:00,213.2,77.8,0,22.09,2.33
KER,08/01/2008 14:00:00,08/01/2008 15:00:00,133.39999,80.8,0,21.03,2.39
KER,08/01/2008 15:00:00,08/01/2008 16:00:00,71.9,88.8,0.2,20.2,2.4
KER,08/01/2008 16:00:00,08/01/2008 17:00:00,69.37,91.6,0.4,19.97,2.25
KER,08/01/2008 17:00:00,08/01/2008 18:00:00,32.88,92.9,1.3,19.62,2.52
KER,08/01/2008 18:00:00,08/01/2008 19:00:00,25.49,94.1,2.8,19.58,2.18
KER,08/01/2008 19:00:00,08/01/2008 20:00:00,1.58,94,5.6,18.33,2.32
KER,08/01/2008 20:00:00,08/01/2008 21:00:00,-0.18,93.2,3.1,17.73,1.39
KER,08/01/2008 21:00:00,08/01/2008 22:00:00,0.17,94.5,2.5,17.12,1.83
KER,08/01/2008 22:00:00,08/01/2008 23:00:00,0.03,95.2,0.9,17.05,0.97
KER,08/01/2008 23:00:00,09/01/2008 00:00:00,0.03,95.7,2.7,17.29,1.13
KER,09/01/2008 00:00:00,09/01/2008 01:00:00,0.01,95.8,1.2,17.44,1.08
KER,09/01/2008 01:00:00,09/01/2008 02:00:00,-0.16,95.9,1.8,17.56,1.15
KER,09/01/2008 02:00:00,09/01/2008 03:00:00,0.15,96,0.6,17.61,1.56
KER,09/01/2008 03:00:00,09/01/2008 04:00:00,-0.03,96,0.5,17.74,1.54
KER,09/01/2008 04:00:00,09/01/2008 05:00:00,-0.08,96.1,0.7,17.96,2.29
KER,09/01/2008 05:00:00,09/01/2008 06:00:00,1.27,96,0.2,18.18,2.14
KER,09/01/2008 06:00:00,09/01/2008 07:00:00,9.74,95.8,1.7,18.3,1.07
KER,09/01/2008 07:00:00,09/01/2008 08:00:00,59.67,95.8,2.1,18.66,1.06
KER,09/01/2008 08:00:00,09/01/2008 09:00:00,104.9,95.3,1.2,19.63,2.08
KER,09/01/2008 09:00:00,09/01/2008 10:00:00,92.5,95,0.2,19.7,2.15
KER,09/01/2008 10:00:00,09/01/2008 11:00:00,103.9,94.8,2,19.69,1.56
KER,09/01/2008 11:00:00,09/01/2008 12:00:00,378.5,93.8,0.7,21.04,2.18
KER,09/01/2008 12:00:00,09/01/2008 13:00:00,310.39999,92.7,0.4,22.49,2.11
KER,09/01/2008 13:00:00,09/01/2008 14:00:00,358,92.6,0.3,22.78,2.02
KER,09/01/2008 14:00:00,09/01/2008 15:00:00,285.79999,92.2,0.4,22.27,2.17
KER,09/01/2008 15:00:00,09/01/2008 16:00:00,239.3,93.1,1.1,22.27,1.56
KER,09/01/2008 16:00:00,09/01/2008 17:00:00,169.60001,93.3,1.4,21.44,1.34
KER,09/01/2008 17:00:00,09/01/2008 18:00:00,87.6,93.8,1.3,20.75,1.15
KER,09/01/2008 18:00:00,09/01/2008 19:00:00,40.89,94.1,1.6,20.17,1.37
KER,09/01/2008 19:00:00,09/01/2008 20:00:00,5.99,94.5,1.4,19.6,1.03
KER,09/01/2008 20:00:00,09/01/2008 21:00:00,0.17,95,0.8,19.41,1.17
KER,09/01/2008 21:00:00,09/01/2008 22:00:00,0.07,95.4,0.7,19.35,1.1
KER,09/01/2008 22:00:00,09/01/2008 23:00:00,-0.23,95.5,1.5,19.33,0.73
KER,09/01/2008 23:00:00,10/01/2008 00:00:00,-0.11,95.6,2,19.34,0.6
KER,10/01/2008 00:00:00,10/01/2008 01:00:00,0.03,95.6,1.4,19.28,0.68
KER,10/01/2008 01:00:00,10/01/2008 02:00:00,0.46,95.5,0.7,19.16,0.91
KER,10/01/2008 02:00:00,10/01/2008 03:00:00,0.11,95.5,0.6,18.89,1.25
KER,10/01/2008 03:00:00,10/01/2008 04:00:00,-0.41,95.5,0.1,18.87,0.75
KER,10/01/2008 04:00:00,10/01/2008 05:00:00,0.07,95.6,0.4,18.95,0.3
KER,10/01/2008 05:00:00,10/01/2008 06:00:00,5.49,95.6,0.9,19.11,0.24
KER,10/01/2008 06:00:00,10/01/2008 07:00:00,51.64,95.6,1.1,19.41,0.64
KER,10/01/2008 07:00:00,10/01/2008 08:00:00,132,95.2,0.3,20.38,0.65
KER,10/01/2008 08:00:00,10/01/2008 09:00:00,206.7,93.6,0.3,21.75,0.97
KER,10/01/2008 09:00:00,10/01/2008 10:00:00,217,92.1,1.1,21.1,1.86
KER,10/01/2008 10:00:00,10/01/2008 11:00:00,328.60001,92.1,0,21.44,2.65
KER,10/01/2008 11:00:00,10/01/2008 12:00:00,246.7,89.7,0.1,21.73,2.43
KER,10/01/2008 12:00:00,10/01/2008 13:00:00,261.39999,87.6,0,22.36,2.09
KER,10/01/2008 13:00:00,10/01/2008 14:00:00,269.70001,83.7,0,22.8,1.5
KER,10/01/2008 14:00:00,10/01/2008 15:00:00,241.60001,79.9,0,24.4,1.13
KER,10/01/2008 15:00:00,10/01/2008 16:00:00,179.89999,80.6,0,24.2,0.94
KER,10/01/2008 16:00:00,10/01/2008 17:00:00,107.3,83.2,0,21.58,1.02
KER,10/01/2008 17:00:00,10/01/2008 18:00:00,72.4,90.6,0,21.15,1.08
KER,10/01/2008 18:00:00,10/01/2008 19:00:00,51.33,91.3,0,20.61,1.01
KER,10/01/2008 19:00:00,10/01/2008 20:00:00,7.28,90.7,0,19.76,0.62
KER,10/01/2008 20:00:00,10/01/2008 21:00:00,-0.16,91.1,0,19.08,0.52
KER,10/01/2008 21:00:00,10/01/2008 22:00:00,0,91.6,0,18.38,0.24
KER,10/01/2008 22:00:00,10/01/2008 23:00:00,0,92.5,0,18.28,0.18
KER,10/01/2008 23:00:00,11/01/2008 00:00:00,0.42,89.5,0,17.53,1.15
KER,11/01/2008 00:00:00,11/01/2008 01:00:00,0.25,89.4,0.3,17.34,1.31
KER,11/01/2008 01:00:00,11/01/2008 02:00:00,0.1,91.4,0.1,17.8,1.93
KER,11/01/2008 02:00:00,11/01/2008 03:00:00,0.27,84.7,0,17.54,1.89
KER,11/01/2008 03:00:00,11/01/2008 04:00:00,0.36,82.1,0,17.25,2.19
KER,11/01/2008 04:00:00,11/01/2008 05:00:00,0.21,82.6,0,17.15,2.11
KER,11/01/2008 05:00:00,11/01/2008 06:00:00,4.67,83.9,0,17.25,2.41
KER,11/01/2008 06:00:00,11/01/2008 07:00:00,28.89,86.1,0,17.01,2.39
KER,11/01/2008 07:00:00,11/01/2008 08:00:00,115.8,80.2,0,17.22,2.69
KER,11/01/2008 08:00:00,11/01/2008 09:00:00,367.79999,73.8,0,19.79,2.8
KER,11/01/2008 09:00:00,11/01/2008 10:00:00,456.79999,70.9,0,24.92,2.77
KER,11/01/2008 10:00:00,11/01/2008 11:00:00,470.89999,69.23,0,24.86,2.71
KER,11/01/2008 11:00:00,11/01/2008 12:00:00,541.5,68.69,0,26.03,2.39
KER,11/01/2008 12:00:00,11/01/2008 13:00:00,571.59998,65.67,0,26.62,2.3
KER,11/01/2008 13:00:00,11/01/2008 14:00:00,409.10001,65.11,0,23.78,2.23
KER,11/01/2008 14:00:00,11/01/2008 15:00:00,275.60001,68.28,0,22.48,2.31
KER,11/01/2008 15:00:00,11/01/2008 16:00:00,234.60001,68.05,0,21.52,1.84
KER,11/01/2008 16:00:00,11/01/2008 17:00:00,155.39999,71.1,0,20.6,1.78
KER,11/01/2008 17:00:00,11/01/2008 18:00:00,85.3,70.1,0,19.23,1.87
KER,11/01/2008 18:00:00,11/01/2008 19:00:00,46.93,70.2,0,17.98,1.56
KER,11/01/2008 19:00:00,11/01/2008 20:00:00,10.5,72.9,0,16.6,1.31
KER,11/01/2008 20:00:00,11/01/2008 21:00:00,0,73.5,0,14.55,1.08
KER,11/01/2008 21:00:00,11/01/2008 22:00:00,-0.03,73,0,14.62,1.46
KER,11/01/2008 22:00:00,11/01/2008 23:00:00,-0.1,73.1,0,12.66,1.18
KER,11/01/2008 23:00:00,12/01/2008 00:00:00,0.16,76.6,0,12.38,1.05
KER,12/01/2008 00:00:00,12/01/2008 01:00:00,0.16,75.2,0,12.38,1.14
KER,12/01/2008 01:00:00,12/01/2008 02:00:00,-0.09,77.2,0,11.37,0.75
KER,12/01/2008 02:00:00,12/01/2008 03:00:00,0.11,78.3,0,11.64,0.79
KER,12/01/2008 03:00:00,12/01/2008 04:00:00,0.22,73.3,0,10.97,0.77
KER,12/01/2008 04:00:00,12/01/2008 05:00:00,0.07,81.8,0,10.26,0.45
KER,12/01/2008 05:00:00,12/01/2008 06:00:00,3.77,86.7,0,12.09,0.71
KER,12/01/2008 06:00:00,12/01/2008 07:00:00,73.4,85.4,0,13.72,0.49
KER,12/01/2008 07:00:00,12/01/2008 08:00:00,154.3,79.8,0,16.15,0.7
KER,12/01/2008 08:00:00,12/01/2008 09:00:00,368.20001,62.03,0,19.91,1.38
KER,12/01/2008 09:00:00,12/01/2008 10:00:00,522.20001,55.87,0,25.13,1.67
KER,12/01/2008 10:00:00,12/01/2008 11:00:00,587.70001,57.43,0,26.03,2.08
KER,12/01/2008 11:00:00,12/01/2008 12:00:00,539.40002,57,0,27.33,2.12
KER,12/01/2008 12:00:00,12/01/2008 13:00:00,551.09998,57.94,0,26.67,2.13
KER,12/01/2008 13:00:00,12/01/2008 14:00:00,744,56.42,0,29.32,1.83
KER,12/01/2008 14:00:00,12/01/2008 15:00:00,629.29999,59.98,0,26.98,2.5
KER,12/01/2008 15:00:00,12/01/2008 16:00:00,495.70001,62.02,0,25.39,1.88
KER,12/01/2008 16:00:00,12/01/2008 17:00:00,325.39999,61.35,0,23.69,1.91
KER,12/01/2008 17:00:00,12/01/2008 18:00:00,316.89999,63.54,0,19.41,1.29
KER,12/01/2008 18:00:00,12/01/2008 19:00:00,163.5,68.23,0,17.48,1.44
KER,12/01/2008 19:00:00,12/01/2008 20:00:00,12.33,74.8,0,13.75,0.55
KER,12/01/2008 20:00:00,12/01/2008 21:00:00,0.03,84.2,0,12.1,0.12
KER,12/01/2008 21:00:00,12/01/2008 22:00:00,-0.09,90.2,0,12.46,0.51
KER,12/01/2008 22:00:00,12/01/2008 23:00:00,0.02,90.9,0,14.97,0.35
KER,12/01/2008 23:00:00,13/01/2008 00:00:00,-0.12,88.6,0,14.06,0.93
KER,13/01/2008 00:00:00,13/01/2008 01:00:00,0.34,87.1,0,14.76,0.59
KER,13/01/2008 01:00:00,13/01/2008 02:00:00,0.03,87.4,0,14.83,0.57
KER,13/01/2008 02:00:00,13/01/2008 03:00:00,0,89.2,0,15.18,0.53
